"Name          (SISO)";"Slug";"Page Description";"Keywords";"Status";"DESCRIPTION";"WEB Prd id";"Polygon";"Texture format";"Texture resolution";"Original Image";"Category";"File format"
"International MaxxPro";"International_MaxxPro_MPV";"International MaxxPro MPV";"MaxxPro, International MaxxPro,  Ambush, MXT-MV, MPV, FTTS";1;"The International MaxxPro MPV is an armored fighting vehicle designed by Navistar International's subsidiary Navistar Defense along with the Israeli Plasan Sasa, who designed and manufactures the vehicle's armor.  The vehicle was designed to take part in the US Military's Mine Resistant Ambush Protected vehicle program, led by the US Marine Corps, as well as a similar Army-led program, the Medium Mine Protected Vehicle.";25;12000;"rgb";2048;"International_MaxxPro_MPV_01.jpg";"Armored Fighting Vehicle";"max, flight"
"IVMMD F-MDT (Trailer)";"IVMMD_F-MDT";"IVMMD F-MDT";"IVMMD, F-MDT, IVMMD F-MDT,MDV, Chubby";1;"F-MDT: First Mine Detonation Trailer.";710;12000;"rgb";2048;"IVMMD_F-MDT_01.jpg";;"max, flight"
"IVMMD  S-MDT (Trailer)";"IVMMD_S-MDT";"IVMMD S-MDT";"IVMMD, S-MDT, IVMMD S-MDT,MDV, Chubby";1;"Trailer S: Second Mine Detonation Trailer";708;12000;"rgb";2048;"IVMMD_S-MDT_01.jpg";;"max, flight"
"IVMMD  T-MDT (Trailer)";"IVMMD_T-MDT";"IVMMD T-MDT";"IVMMD, T-MDT, IVMMD T-MDT, Chubby";1;"T-MDT: Third Mine Detonation Trailer";709;12000;"rgb";2048;"IVMMD_T-MDT_01.jpg";;"max, flight"
"KrAZ-255B  6x6  7500-kg  truck";"KRAZ_255";"KrAZ-255B 6x6 7500-kg truck";"KrAZ-255B, AvtoKrAZ, KrAZ 6x6,  Kraz truck";1;"The Kremenchug automobile plant was registered as Open Joint Stock Company in 1996 it the holding company ""AvtoKrAZ"" was registered in 1999. 2002 witnessed the start of privatization with the ""AvtoKrAZ"" block of stock being purchased by a joint Ukrainian-German enterprise ""Mega-Motors"". In 2003 AvtoKrAZ opened vehicle assembly plants in Russia and Vietnam. In 2004 ""AvtoKrAZ' swas awarded an order for 2200 KrAZ vehicles to be delivered to Iraq.";226;12000;"rgb";2048;"KRAZ_255_01.jpg";"Large Wheeled Utility Vehicle";"max, flight"
"Luggage  Cart-001";"Luggage_Cart-001";"Luggage Cart-001";"Luggage, Cart-001";1;;;12000;"rgb";2048;"Luggage_Cart-001_01.jpg";;"max, flight"
"M1046  TOW  missile  carrier";"M1046";"M1046 TOW missile carrier";"M1046, M1046 TOW, M1046 Vehicle";1;"The M1046 and M1046A1 HMMWVs were TOW Missile Carrier configurations of the HMMWV family. The vehicles were equipped with supplemental armor and a TOW launcher mounted on the roof of the vehicle. The vehicles were used to transport and launch TOW missiles to defeat armored vehicles. The M1046, and M1046A1 provided added ballistic protection for TOW system components, crew, and ammunition compared to the M1036.";;12000;"rgb";2048;"M1046_01.jpg";"Small Wheeled Utility Vehicle";"max, flight"
"M1097 Heavy HMMWV";"M1097";"M1097";"M1097, M1097 Vehicle";1;"The M1097 series HMMWVs were higher payload capacity cargo/troop carrier configurations of the HMMWV family. The vehicles were equipped with basic armor and used to transport equipment, materials, and/or personnel, like the M998/M1038 series, except with a higher payload capacity.";;12000;"rgb";2048;"M1097_01.jpg";;"max, flight"
"M1117  Armored  Security  Vehicle";"M1117";"M1117 Armored Security Vehicle";"M1117, M1117 Vehicle";1;"The M1117 Guardian Armored Security Vehicle, or ASV, is an all-wheel drive armored vehicle manufactured by Cadillac Gage of Textron for use by the United States Army Military Police Corps. The vehicle has become very popular with U.S. Military Police Units and Convoy Security Units in Iraq. It is a more heavily protected and heavily armed alternative to the armored HMMWV which was not originally designed to be a protected fighting vehicle.";26;12000;"rgb";2048;"M1117_01.jpg";"Armored Fighting Vehicle";"max, flight"
"M1126  M2";"M1126_M2";"M1126 M2";"M1126 M2, M1126, M1126 Vehicle, ICV";1;"The Infantry Carrier Vehicle provides protected transport and supporting fire for the infantry squad during dismounted assault. The basic infantry carrier vehicle (ICV) provides armored protection for the two-man crew and a squad of nine soldiers.";804;12000;"rgb";2048;"M1126_M2_01.jpg";;"max, flight"
"M1127 Reconnaissance Vehicle";"M1127";"M1127";"M1127, M1127 Vehicle, RV, RSTA,battalion Scout,";1;"The RV provides an effective platform for RSTA Squadrons and battalion scouts to perform reconnaissance and surveillance operations. The RV accommodates a squad of six and an additional augmentee, for a total vehicle capacity of seven personnel.  The platform is a key enabler for both sensor and HUMINT focused surveillance and intelligence operations.";828;12000;"rgb";2048;"M1127_01.jpg";;"max, flight"
"Stryker Mobile Gun System";"M1128";"m1128";"M1128, Stryker, Mobile Gun, M1128 Vehicle";1;"The Stryker Mobile Gun System is an eight-wheeled armored fighting vehicle mounting a 105 mm tank gun, based on the Canadian LAV III light-armored vehicle. It is in service with the United States and was also being considered for adoption by several other countries, including Canada.";;12000;"rgb";2048;"M1128_01.jpg";"Armored fighting vehicle";"max, flight"
"M1130 Commander's Vehicle";"M1130";"M1130";"M1130, M1130 Commander, Commander Vehicle, M1130 Vehicle";1;"The M1130 Commander Vehicle (CV) is an armoured vehicle based on the Stryker platform that provides the brigade with the means to receive information and data, analyze, prepare and transmit data, and control the forces/functions carrying out combat missions.";824;12000;"rgb";2048;"M1130_01.jpg";"Armored Utility Vehicle";"max, flight"
"M1131";"M1131";"M1131";"M1131, FSV, M1131 FSV, M1131 Vehicle";1;"The Fire Support Vehicle (FSV) of the Stryker series provides automated enhanced surveillance, target acquisition, target identification, target tracking, target designation, position location and communications functionality. Targets will be transmitted instantly to the fire support system and shooter.";829;12000;"rgb";2048;"M1131_01.jpg";;"max, flight"
"M1133 Medical Evacuation Vehicle";"M1133";"M1133";"M1133, Battalion Aid, M1133 Medical, M1133 Vehicle, Medical Vehicle, Medical Evacuation, Evacuation Vehicle";1;"The Medical Evacuation Vehicle (MEV) is the Battalion Aid Station for brigade units, providing treatment for serious injury and advanced trauma cases";825;12000;"rgb";2048;"M1133_01.jpg";"Armored fighting vehicle";"max, flight"
"M1135";"M1135";"M1135";"M1135";1;"The M1135 Nuclear, Biological, Chemical Reconnaissance Vehicle (NBCRV) provides nuclear, biological and chemical detection and surveillance to supply battlefield visualization of hazards.";151;12000;"rgb";2048;"M1135_01.jpg";"Armored fighting vehicle";"max, flight"
"M1089  Truck  Wrecker  MTV  Equip  Winch";"M_1089";"M1089 Truck Wrecker MTV";"M1089, M1089 Truck, M1089 Wrecker, M1089 Vehicle";1;"The M1089 Wrecker is designed to recover vehicles in the 5 ton or less weight class. The M1089 Wrecker features front or rear disabled vehicle lift and tow capability. The M1089 is equipped with two, 30,000 pound main winch assemblies, with 300 feet of cable each. The M1089 also equipped with a MHE rated at 11,000 pounds with the boom extended at 14 feet. Both MHE and main winches feature remote control capabilities.";151;12000;"rgb";2048;"M_1089_01.jpg";"Large wheeled utility vehicle";"max, flight"
"Meerkat";"Meerkat";"Meerkat";"Meerkat, IVMMD_F-MDT,IVMMD_S-MDT, IVMMD_T-MDT";1;"The Meerkat is the lead vehicle in the Interim Vehicle Mounted Mine Detector [IVMMD] system, which evolved from a system known as Chubby.";;12000;"rgb";2048;"Meerkat_01.jpg";;"max, flight"
"Bus";"Military_Bus";"Bus";"Bus";1;;290;12000;"rgb";2048;"Military_Bus_01.jpg";"Civilian Vehicle";"max, flight"
"Oshkosh  MK48-series  articulated  8x8  vehicle";"Oshkosh_Bushmaster";"Oshkosh MK48-series articulated 8x8 vehicle";"Oshkosh, MK48-series, articulated, 8x8, vehicle";1;"The Oshkosh Mk.48 series of articulated trucks began life as the Lockheed design, named 'Twister'. Later the Oshkosh Truck Corporation signed license agreement with Lockheed and developed it into commercial design. In 1983 it was ordered by the US Marine Corps as the Mk.48 LVS (Logistic Vehicle System). Sometimes it is nicknamed the Dragon Wagon. This nickname was borrowed from the World War II tank transporter.";28;12000;"rgb";2048;"Oshkosh_Bushmaster_01.jpg";"Large wheeled utility vehicle";"max, flight"
"Pandur  II  6X6  KD-V30";"Pandur_II_6X6_KD-V30";"Pandur II 6X6 KD-V30";"Pandur, II, 6X6, KD-V30";1;"The baseline version of the Pandur II is an infantry 6x6 armoured personnel carrier configured to carry a driver, gunner, and commander with six fully equipped troops. Other versions in the Pandur II family will be in 6x6 and 8x8 configurations and will include a platoon command vehicle, company or battalion command vehicle, fully amphibious armoured vehicle, an anti-tank guided weapon carrier, forward observer vehicle, battlefield ambulance and a driver training vehicle.";192;12000;"rgb";2048;"Pandur_II_6X6_KD-V30_01.jpg";;"max, flight"
"Pantsyr  S1  Air  Defense";"Pantsyr_S1_Air_Defense";"Pantsyr S1 Air Defense";"Pantsyr, S1, Air, Defense";1;"Pantsyr-S1 (also known as Pantsir) is a close-in air defence system designed to defend ground installations against a variety of weapons including both fixed-wing aircraft and helicopters, ballistic and cruise missiles, precision-guided munitions and unmanned air vehicles. It can also engage light-armoured ground targets.";203;12000;"rgb";2048;"Pantsyr_S1_Air_Defense_01.jpg";;"max, flight"
"patria";"patria";"patria";"patria";1;"The Patria AMV (Armored Modular Vehicle) is an 8x8 or 6x6 multi-role military vehicle produced by the Finnish weapons manufacturer Patria.";593;12000;"rgb";2048;"patria_01.jpg";"Armored utility vehicle";"max, flight"
"RAFAEL  Golan";"RAFAEL_Golan";"RAFAEL Golan";"RAFAEL, Golan";1;"RAFAEL teamed with US based PVI and the Merkava program Office (Mantak), to develop the Golan Heavy Wheeled Armored vehicle. This 15 ton armored, wheeled troop carrier is configured to accommodate 10 troops in a highly protected environment.";29;12000;"rgb";2048;"RAFAEL_Golan_01.jpg";"Tank";"max, flight"
"RG-31 Nyala";"RG-31";"RG-31";"RG-31";1;"The RG-31 Nyala is a multi-purpose mine-protected armoured personnel carrier (APC) manufactured in South Africa by Land Systems OMC a division of BAE Systems.  The vehicle’s V-shaped monocoque welded steel hull and high suspension are designed to resist a blast equivalent to two TM-57 anti-tank mines detonating simultaneously. The RG-31 is classified by the United States Department of Defense as a category 1 Mine Resistant Ambush Protected (MRAP) vehicle.";30;12000;"rgb";2048;"RG-31_01.jpg";;"max, flight"
"RG-33";"RG-33";"RG-33";"RG-33";1;"The RG-33 is a mine-resistant light armored vehicle designed by BAE Systems Land Systems South Africa (formerly Land Systems OMC) a South African subsidiary of BAE Systems and built in York, Pennsylvania, USASystems, in use by the United States Army. Based on the Canadian LAV III light-armored vehicle, which in turn is based on the Swiss MOWAG Piranha III 8x8, the Stryker is the U.S. Army's first new armored vehicle since the M2/M3 Bradley Fighting Vehicle in the 1980s.";31;12000;"rgb";2048;"RG-33_01.jpg";"Light Armored Vehicle";"max, flight"
"Stryker  Reconnaissance  Vehicle  MK  240  7-62  mm  machine";"Stryker (M1126)";"Stryker Reconnaissance Vehicle MK 240 7-62 mm machine";"Stryker, Reconnaissance, Vehicle, MK, 240, 7-62, mm, machine";1;"The IAV Stryker is a family of eight-wheeled all-wheel-drive armored combat vehicles produced by General Dynamics Land Systems, in use by the United States Army. Based on the Canadian LAV III light-armored vehicle, which in turn is based on the Swiss MOWAG Piranha III 8x8, the Stryker is the U.S. Army's first new armored vehicle since the M2/M3 Bradley Fighting Vehicle in the 1980s.";;12000;"rgb";2048;"Stryker (M1126)_01.jpg";"Armored Utility Vehicle";"max, flight"
"gun";"SuperWedge_Launcher";"gun";"gun";1;"The ZPU-4 is a towed quadruple barreled anti-aircraft gun based on the Soviet KPV 14.5 mm machine gun. It entered service with the Soviet Union in 1949 and is used by over 50 countries worldwide. Double and single barreled version of the weapon exist - called the ZPU-2 and ZPU-1 respectively.";;12000;"rgb";2048;"SuperWedge_Launcher_01.jpg";;"max, flight"
"Technical-001  ZPU-4";"Technical-001_ZPU-4";"Technical-001 ZPU-4";"Technical-001, ZPU-4";1;"The M40 is a bolt-action sniper rifle used by the United States Marine Corps.[1] It has had three variants — the M40, the M40A1 and the M40A3. The M40 was introduced in 1966. The changeover to the A1 model was completed in the 1970s, and the A3 in the 2000s.";;12000;"rgb";2048;"Technical-001_ZPU-4_01.jpg";"Armored Utility Vehicle";"max, flight"
"Technical-002  Kornet";"Technical-002_Kornet";"Technical-002 Kornet";"Technical-002, Kornet";1;0;;12000;"rgb";2048;"Technical-002_Kornet_01.jpg";"Armored Utility Vehicle";"max, flight"
"Technical-004  M40";"Technical-004_M40";"Technical-004 M40";"Technical-004, M40";1;"The ZPU-4 is a towed quadruple barreled anti-aircraft gun based on the Soviet KPV 14.5 mm machine gun. It entered service with the Soviet Union in 1949 and is used by over 50 countries worldwide. Double and single barreled version of the weapon exist - called the ZPU-2 and ZPU-1 respectively.";;12000;"rgb";2048;"Technical-004_M40_01.jpg";"Armored Utility Vehicle";"max, flight"
"Technical-005  DHSK";"Technical-005_DHSK";"Technical-005 DHSK";"Technical-005, DHSK";1;0;;12000;"rgb";2048;"Technical-005_DHSK_01.jpg";"Armored Utility Vehicle";"max, flight"
"Technical-006  ZPU-2";"Technical-006_ZPU-2";"Technical-006 ZPU-2";"Technical-006, ZPU-2";1;"It mounts two 2A14 23 mm autocannons on a small trailer which can be converted into a stationary mount for firing the guns. While in this position the wheels are moved aside. The autocannon can be prepared for firing from the march position in 30 seconds and in emergency can be fired from the traveling position. The weapon is aimed and fired manually, with the help of the ZAP-23 optical-mechanical sight which uses manually entered target data to provide limited automatic aiming.";;12000;"rgb";2048;"Technical-006_ZPU-2_01.jpg";"Armored Utility Vehicle";"max, flight"
"Technical-007  B-10";"Technical-007_B-10";"Technical-007 B-10";"Technical-007, B-10";1;"The Norinco Type 63 is a Chinese amphibious light tank. First fielded in 1963, it is in many ways similar to the earlier Soviet PT-76. However, contrary to the popular belief, it does have some essential differences from the PT-76 in the vehicle's waterjet propulsion system, etc. It is also known under its industrial designation, WZ211.";;12000;"rgb";2048;"Technical-007_B-10_01.jpg";"Armored Utility Vehicle";"max, flight"
"Technical-009  ZU-23-2";"Technical-009_ZU-23-2";"Technical-009 ZU-23-2";"Technical-009, ZU-23-2";1;"The M1025 could be equipped with M2 or M60 machine guns, as well as MK.19 grenade launchers. This famous vehicle is now part of the Tamiya's Military Miniature Series.";;12000;"rgb";2048;"Technical-009_ZU-23-2_01.jpg";"Armored Utility Vehicle";"max, flight"
"Technical-010  Type  63";"Technical-010_Type_63";"Technical-010 Type 63";"Technical-010, Type, 63";1;0;;12000;"rgb";2048;"Technical-010_Type_63_01.jpg";"Armored Utility Vehicle";"max, flight"
"Technical-011  M2";"Technical-011_M2";"Technical-011 M2";"Technical-011, M2";1;0;;12000;"rgb";2048;"Technical-011_M2_01.jpg";"Armored Utility Vehicle";"max, flight"
"Technical-015  M249";"Technical-015_M249";"Technical-015 M249";"Technical-015, M249";1;0;;12000;"rgb";2048;"Technical-015_M249_01.jpg";"Armored Utility Vehicle";"max, flight"
"Technical-016  RPK";"Technical-016_RPK";"Technical-016 RPK";"Technical-016, RPK";1;0;;12000;"rgb";2048;"Technical-016_RPK_01.jpg";"Armored Utility Vehicle";"max, flight"
"Technical-020  M2";"Technical-020_M2";"Technical-020 M2";"Technical-020, M2";1;0;;12000;"rgb";2048;"Technical-020_M2_01.jpg";"Armored Utility Vehicle";"max, flight"
"Technical-021  B8M1";"Technical-021_B8M1";"Technical-021 B8M1";"Technical-021, B8M1";1;0;;12000;"rgb";2048;"Technical-021_B8M1_01.jpg";"Armored Utility Vehicle";"max, flight"
"Technical-022  KPV";"Technical-022_KPV";"Technical-022 KPV";"Technical-022, KPV";1;0;;12000;"rgb";2048;"Technical-022_KPV_01.jpg";;"max, flight"
"Technical-025  UB  16  57";"Technical-025_UB_16_57";"Technical-025 UB 16 57";"Technical-025, UB, 16, 57";1;0;;12000;"rgb";2048;"Technical-025_UB_16_57_01.jpg";;"max, flight"
"Technical-027  UB-16";"Technical-027_UB-16";"Technical-027 UB-16";"Technical-027, UB-16";1;0;;12000;"rgb";2048;"Technical-027_UB-16_01.jpg";"Armored Utility Vehicle";"max, flight"
"trailer  generator-001";"trailer_generator-001";"trailer generator-001";"trailer, generator-001";1;0;714;12000;"rgb";2048;"trailer_generator-001_01.jpg";"Generator trailer";"max, flight"
"trailer  generator-002";"trailer_generator-002";"trailer generator-002";"trailer, generator-002";1;0;;12000;"rgb";2048;"trailer_generator-002_01.jpg";"Generator trailer";"max, flight"
"truck-010-jingle";"truck-010-jingle";"truck-010-jingle";"truck-010-jingle";1;0;;12000;"rgb";2048;"truck-010-jingle_01.jpg";"Civilian Vehicle";"max, flight"
"truck-024  usairways";"truck-024_usairways";"truck-024 usairways";"truck-024, usairways";1;0;;12000;"rgb";2048;"truck-024_usairways_01.jpg";"Civilian Vehicle";"max, flight"
"truck-025  united";"truck-025_united";"truck-025 united";"truck-025, united";1;0;;12000;"rgb";2048;"truck-025_united_01.jpg";"Civilian Vehicle";"max, flight"
"truck-029  united";"truck-029_united";"truck-029 united";"truck-029, united";1;0;;12000;"rgb";2048;"truck-029_united_01.jpg";"Civilian Vehicle";"max, flight"
"truck  007";"truck_007";"truck 007";"truck, 007";1;0;;12000;"rgb";2048;"truck_007_01.jpg";"Civilian Vehicle";"max, flight"
"truck  017B";"truck_017B";"truck 017B";"truck, 017B";1;0;757;12000;"rgb";2048;"truck_017B_01.jpg";"Civilian Vehicle";"max, flight"
"UGV  MULE";"UGV_MULE";"UGV MULE";"UGV, MULE";1;"Unmanned ground vehicles (UGV) are robotic platforms that are used as an extension of human capability. This type of robot is generally capable of operating outdoors and over a wide variety of terrain, functioning in place of humans.";17;12000;"rgb";2048;"UGV_MULE_01.jpg";;"max, flight"
"VAB  APC";"VAB_4x4";"VAB APC";"VAB, APC";1;"0Amphibious Assault Vehicle, and a M249 Squad Automatic Weapon mounted outside the gunner's hatch. The vehicle has become very popular with U.S. Military Police Units and Convoy Security Units in Iraq. It is a more heavily protected and heavily armed alternative to the armored HMMWV which was not originally designed to be a protected fighting vehicle.";245;12000;"rgb";2048;"VAB_4x4_01.jpg";"Armored Fighting Vehicle";"max, flight"
"Panhard Véhicule Blindé Léger";"VBL";"VBL";"VBL";1;"The Panhard Véhicule Blindé Léger (""Light armoured vehicle"") is a wheeled 4x4 all-terrain vehicle offered in various configurations. It was designed to combine the agility of the Peugeot VLTT liaison vehicle with adequate protection against small arms fire, artillery fragments, mines and NBC weapons. The VBL is fully amphibious and can swim at 5.4 km/h. it is also air transportable by C-130, C-160 and A400M.";244;12000;"rgb";2048;"VBL_01.jpg";"Armored fighting vehicle";"max, flight"
"Zil";"Zil";"Zil";"Zil";1;"Zavod imeni Likhacheva More commonly called ZIL (or ZiL, Russian: Завод имени Лихачёва (ЗиЛ) — Likhachev Factory, literally ""Factory named after Likhachev"") is a major Russian truck and heavy equipment manufacturer, which also produced armored cars for most Soviet leaders, as well as buses, armored fighting vehicles, and aerosans. The company also produces hand-built limousines and high-end luxury sedans in extremely low quantities, primarily for the Russian government.";63;12000;"rgb";2048;"Zil_01.jpg";"Large wheeled utility vehicle";"max, flight"
"ZIL-131 6x6 3500-kg truck";"ZILH131";"ZILH131";"ZILH131";1;"0The ZIL-131 is a general purpose 3.5 tons 6x6 army truck, the basic model being a general cargo truck. Variants include a tractor-trailer truck, a dump truck, a fuel truck, and a 6x6 for towing a 4-wheeled powered trailer. The ZIL-131 also serves as a platform for the BM-51 ""Prima"" rocket launcher, a 50-tube variant of the BM-21 ""Grad"".";;12000;"rgb";2048;"ZILH131_01.jpg";"Large wheeled utility vehicle";"max, flight"
